,Video Title,Published At Date,Comment,Sentiment
5073,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Olivia, you are absolutely correct.  Pence has one chance to stand up to protect the constitution and steer the radical GOP in a peaceful direction...",positive
5074,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,I've told my Trump supporter friends exactly what Olivia Troye said.  Trump could give 2 sh*ts about the GOP or you and it is SO obvious.   Mind-boggling how anyone would want to support him.,neutral
5075,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Pence needs to show some of that “broad shoulder leadership” he likes to talk about,positive
5076,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,I don’t know why CNN suddenly feels like disclosing information is necessary…. Lol,neutral
5077,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Its amazing how many of these Christians don't remember Jesus' most famous teaching, ""...for either you will serve the one and hate the other or serve neither adequately""",positive
5078,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"This is a chance for Pence to go down in history as a real patriot and not a trump disciple. Look at the history of A Lincoln, a true patriot in the face of a civil war. Come on Pence do the right thing!!!",positive
5079,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,I'd imagine there's also better [digital] security testifying in the SCIF...,positive
5080,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Pence when he was leading the anti-virus  effort assured the nation that the Covid virus epidemic would be over by Thanksgiving ,,, not last year but the year before!  
That's when he lost all credibility.",negative
5081,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Now is the time to separate the “men from the boys”—Pence, what about you?",positive
5082,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,Pence's legacy was sealed by his ineptitude as head of the coronavirus task force. No climbing out of that hole (or Trump's for that matter).,negative
5083,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"Didn't he already have the power, for two weeks after J6, to pardon all the insurrectionists?",positive
5084,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,So milk toast guy is going to suddenly grow a spine?  Doubtful.,negative
5085,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"If Mike Pence will not do right for Mike Pence, at least the people Pence hired will do right by Mike Pence. Never a Pence fan and his fealty to Trump, most discouragingly on this most egregious infraction by the former POtuS, but he did stand in the way of a brazen attempt to seize the vote from the people and hand the election to this conman Trump and so he has earned some respect from all Americans.",neutral
5086,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,Should Mike Pence go into the Witness Protection Program?,positive
5087,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,I want to see if ole Pence can do the right thing. He claims he is a follower of JC. What is JC expecting you to do Mike?,neutral
5088,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,It’s clear that it’s all about power. Always has been regardless of party.,positive
5089,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-03,"''Hang Mike Pence,'' is the most distasteful chant one would have imagined for a vice president. Therefore, if Mike Pence doesn't come forward and be more outspoken against his former boss and his cohorts in congress, he's surely better forgot the ambition of presiding over America. He must folllow the footsteps of Adam and Liz. Not enough not to overturn the election. Certainly, he knew at the end of it all, there'd be chaos and both him and his boss would be rounded up, indicted and convicted.",neutral
5090,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-04,"I despise Mike Pence's positions on a number of key issues, but I admire him for defying Trump on Jan 6, 2021. Now, does he realize the danger the Big Lie presents to this country? He needs to forget his short-term ambitions and do the right thing. That means that he must tell the truth to the committee and to the American people. And he needs to stop worrying about upsetting the big crybaby.",negative
5091,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"Regardless of political perspective, I wouldn't hire Pence for pencil sharpener.",neutral
5092,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,With all we lost in the last year.  Pence who followed the constitution is an issue?  You must like this last year.  Most of us don’t.,negative
5093,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"It's pretty obvious how distorted cnn is when they use very slanderous titles for their videos. Mike if your reading this man. Do what you think is good for the soul, not what your advisors advise you too do.",positive
5094,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,The World is still watching.Pence deserves some credit here and my guess is he has approved his staff to be honest with the select committee.Pence will not appear before the committee because he is weighing up is political future.Having said that I cannot see him as the future President he has been to tied to 45.,negative
5095,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"Since Trump has to be out of the picture for Pence to have a meaningful shot at the GOP nomination, why doesn't he go full bore and help bring Trump down?",negative
5096,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,"He is talking to the 6 of January Select Committee -- through his chief of staff and chief attorney, because he is too craven and cowardly to face the committee himself.",negative
5097,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,"What kind of hint does Pence need that he is done in politics?!?  His own party was the ones chanting ""Hang Mike Pence!"" with a hangman's noose while Trump was egging them on!!!",positive
5098,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-01,I think Marc Short testified in person to make sure that it was a private conversation and it was not being recording. He's smarter than DJT.,neutral
5099,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,The next thing trump is going to try to do is blame Pence for everything.,neutral
5100,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-02,God Bless General Michael Flynn! Thank you sir,positive
5101,Former Pence adviser on why Pence needs to talk to Jan. 6 committee,2022-02-03,Pence needs to through #45 under the bus and move on so that he and our country can move on. Show the country what a true patriot looks like.,positive
